"","name","birthYear","birthDate","gender","birthplace","dates"
"2052","Adam Payerl","1991-01-01T00:00:00+02:00","1991-03-04","","{Ontario|Kitchener Ontario|Canada}",1991-03-04
"2053","Carter Ashton","1991-01-01T00:00:00+02:00","1991-04-01","","{Manitoba|Winnipeg|Canada}",1991-04-01
"2054","Casey Cizikas","1991-01-01T00:00:00+02:00","1991-02-27","male","{Ontario|Toronto|Canada}",1991-02-27
"2055","Charles Landry (ice hockey)","1991-01-01T00:00:00+02:00","1991-06-03","male","{Canada|Longueuil|Quebec}",1991-06-03
"2056","Cody Eakin","1991-01-01T00:00:00+02:00","1991-05-24","male","{Manitoba|Winnipeg|Canada}",1991-05-24
"2057","Curt Gogol","1991-01-01T00:00:00+02:00","1991-09-21","male","{Alberta|Canada|Calgary}",1991-09-21
"2058","Curtis McKenzie (ice hockey)","1991-01-01T00:00:00+02:00","1991-02-22","male","{British Columbia|Canada|Golden British Columbia}",1991-02-22
"2059","Daniel Carr (ice hockey)","1991-01-01T00:00:00+02:00","1991-11-01","","{Alberta|Canada}",1991-11-01
"2060","Jordan Szwarz","1991-01-01T00:00:00+02:00","1991-05-14","male","{Ontario|Burlington Ontario|Canada}",1991-05-14
"2061","Éric Gélinas","1991-01-01T00:00:00+02:00","1991-05-08","male","{Ontario|Ottawa|Canada}",1991-05-08
"2062","Jérôme Gauthier-Leduc","1992-01-01T00:00:00+02:00","1992-07-30","male","{Quebec City|Canada|Quebec}",1992-07-30
"2063","J. P. Anderson","1992-01-01T00:00:00+02:00","1992-04-27","male","{Ontario|Toronto|Canada}",1992-04-27
"2064","Jaden Schwartz","1992-01-01T00:00:00+02:00","1992-06-25","","{Saskatchewan|Canada|Melfort Saskatchewan}",1992-06-25
"2065","Erica Howe","1992-01-01T00:00:00+02:00","1992-07-17","","{Ontario|Ottawa|Canada}",1992-07-17
"2066","Erik Gudbranson","1992-01-01T00:00:00+02:00","1992-01-07","male","{Ontario|Canada|Orleans Ontario}",1992-01-07
"2067","Mélodie Daoust","1992-01-01T00:00:00+02:00","1992-01-07","female","{Salaberry-de-Valleyfield|Canada|Quebec}",1992-01-07
"2068","Greg McKegg","1992-01-01T00:00:00+02:00","1992-06-17","male","{Ontario|Canada|St. Thomas Ontario}",1992-06-17
"2069","Zack Phillips","1992-01-01T00:00:00+02:00","1992-10-28","male","{Fredericton|New Brunswick|Canada}",1992-10-28
"2070","Freddie Hamilton","1992-01-01T00:00:00+02:00","1992-01-01","","{Ontario|Toronto|Canada}",1992-01-01
"2071","Patrick Holland (ice hockey)","1992-01-01T00:00:00+02:00","1992-01-07","male","{Alberta|Lethbridge|Canada}",1992-01-07
"2072","Devante Smith-Pelly","1992-01-01T00:00:00+02:00","1992-06-14","male","{Ontario|Scarborough Ontario|Canada}",1992-06-14
"2073","Ryan Johansen","1992-01-01T00:00:00+02:00","1992-07-31","male","{British Columbia|Vancouver|Canada}",1992-07-31
"2074","Ryan O'Connor (ice hockey)","1992-01-01T00:00:00+02:00","1992-03-12","male","{Hamilton Ontario|Ontario|Canada}",1992-03-12
"2075","Ryan Spooner","1992-01-01T00:00:00+02:00","1992-01-30","male","{Ontario|Kanata Ontario|Canada}",1992-01-30
"2076","Ryley Miller","1992-01-01T00:00:00+02:00","1992-09-24","male","{Alberta|Spruce Grove|Canada}",1992-09-24
"2077","Michaël Bournival","1992-01-01T00:00:00+02:00","1992-05-31","male","{Canada|Shawinigan|Quebec}",1992-05-31
"2078","Michael Chaput","1992-01-01T00:00:00+02:00","1992-04-09","male","{Canada|Montreal|Quebec}",1992-04-09
"2079","Michael Sgarbossa","1992-01-01T00:00:00+02:00","1992-07-25","male","{Ontario|Canada|Campbellville Ontario}",1992-07-25
"2080","Ty Rimmer","1992-01-01T00:00:00+02:00","1992-03-23","male","{Alberta|Edmonton|Canada}",1992-03-23
"2081","Tyler Bunz","1992-01-01T00:00:00+02:00","1992-02-11","male","{Alberta|St. Albert Alberta|Canada}",1992-02-11
"2082","Tyler Seguin","1992-01-01T00:00:00+02:00","1992-01-31","male","{Ontario|Brampton|Canada}",1992-01-31
"2083","Tyler Toffoli","1992-01-01T00:00:00+02:00","1992-04-24","male","{Ontario|Toronto|Canada}",1992-04-24
"2084","Laurie Kingsbury","1992-01-01T00:00:00+02:00","1992-05-18","","{Salaberry-de-Valleyfield|Canada|Quebec}",1992-05-18
"2085","Mark Pysyk","1992-01-01T00:00:00+02:00","1992-01-11","","{Alberta|Sherwood Park|Canada}",1992-01-11
"2086","Mark Stone (ice hockey)","1992-01-01T00:00:00+02:00","1992-05-13","male","{Manitoba|Winnipeg|Canada}",1992-05-13
"2087","Mark Visentin","1992-01-01T00:00:00+02:00","1992-08-07","male","{Ontario|Canada|Waterdown Ontario}",1992-08-07
"2088","Jamie Lee Rattray","1992-01-01T00:00:00+02:00","1992-09-30","","{Ontario|Kanata Ontario|Canada}",1992-09-30
"2089","Jamie Oleksiak","1992-01-01T00:00:00+02:00","1992-12-21","male","{Ontario|Toronto|Canada}",1992-12-21
"2090","Jean-Gabriel Pageau","1992-01-01T00:00:00+02:00","1992-11-11","male","{Ontario|Ottawa|Canada}",1992-11-11
"2091","Dylan McIlrath","1992-01-01T00:00:00+02:00","1992-04-20","male","{Manitoba|Winnipeg|Canada}",1992-04-20
"2092","Joe Morrow","1992-01-01T00:00:00+02:00","1992-12-09","","{Alberta|Edmonton|Canada}",1992-12-09
"2093","Joey LaLeggia","1992-01-01T00:00:00+02:00","1992-06-24","male","{British Columbia|Canada|Burnaby}",1992-06-24
"2094","John McFarland (ice hockey)","1992-01-01T00:00:00+02:00","1992-04-02","male","{Ontario|Canada|Richmond Hill Ontario}",1992-04-02
"2095","Josh Archibald (ice hockey)","1992-01-01T00:00:00+02:00","1992-10-06","male","{Saskatchewan|Regina Saskatchewan|Canada}",1992-10-06
"2096","Josh Currie","1992-01-01T00:00:00+02:00","1992-10-29","male","{Prince Edward Island|Canada|Charlottetown}",1992-10-29
"2097","Justin Feser","1992-01-01T00:00:00+02:00","1992-07-29","male","{Alberta|Canada|Red Deer Alberta}",1992-07-29
"2098","Quinton Howden","1992-01-01T00:00:00+02:00","1992-01-21","male","{Manitoba|Oakbank Manitoba|Canada}",1992-01-21
"2099","Alex Petrovic","1992-01-01T00:00:00+02:00","1992-03-03","","{Alberta|Edmonton|Canada}",1992-03-03
"2100","Tanner Pearson","1992-01-01T00:00:00+02:00","1992-08-10","male","{Ontario|Kitchener Ontario|Canada}",1992-08-10
"2101","Morgan Ellis","1992-01-01T00:00:00+02:00","1992-04-30","male","{Prince Edward Island|Canada|Ellerslie Prince Edward Island}",1992-04-30
"2102","Brendan Gallagher","1992-01-01T00:00:00+02:00","1992-05-06","male","{Alberta|Edmonton|Canada}",1992-05-06
"2103","Brenden Kichton","1992-01-01T00:00:00+02:00","1992-06-18","male","{Alberta|Spruce Grove|Canada}",1992-06-18
"2104","Brett Bulmer","1992-01-01T00:00:00+02:00","1992-04-26","male","{British Columbia|Canada|Prince George British Columbia}",1992-04-26
"2105","Brett Connolly","1992-01-01T00:00:00+02:00","1992-05-02","male","{British Columbia|Campbell River British Columbia|Canada}",1992-05-02
"2106","Calvin Pickard","1992-01-01T00:00:00+02:00","1992-04-15","male","{Manitoba|Winnipeg|Canada}",1992-04-15
"2107","Jeff Skinner","1992-01-01T00:00:00+02:00","1992-05-16","male","{Ontario|Toronto|Markham Ontario|Canada}",1992-05-16
"2108","Jessica Campbell (ice hockey)","1992-01-01T00:00:00+02:00","1992-06-24","","{Saskatchewan|Moosomin Saskatchewan|Canada}",1992-06-24
"2109","Jillian Saulnier","1992-01-01T00:00:00+02:00","1992-03-07","female","{Nova Scotia|Halifax Nova Scotia|Canada}",1992-03-07
"2110","Mathieu Brisebois","1992-01-01T00:00:00+02:00","1992-04-17","male","{Mont-Saint-Hilaire Quebec|Canada|Quebec}",1992-04-17
"2111","Matt Carey","1992-01-01T00:00:00+02:00","1992-02-28","male","{Hamilton Ontario|Ontario|Canada}",1992-02-28
"2112","Max Reinhart","1992-01-01T00:00:00+02:00","1992-02-04","male","{British Columbia|Vancouver|Canada}",1992-02-04
"2113","Nathan Beaulieu","1992-01-01T00:00:00+02:00","1992-12-05","male","{Ontario|Canada|Strathroy-Caradoc}",1992-12-05
"2114","Christian Thomas (ice hockey)","1992-01-01T00:00:00+02:00","1992-05-26","","{Ontario|Toronto|Canada}",1992-05-26
"2115","Christine Bestland","1992-01-01T00:00:00+02:00","1992-04-28","","{Manitoba|Canada|Brunkild Manitoba}",1992-04-28
"2116","Sam Brittain","1992-01-01T00:00:00+02:00","1992-05-10","male","{Alberta|Canada|Calgary}",1992-05-10
"2117","Scott Sabourin (ice hockey)","1992-01-01T00:00:00+02:00","1992-07-30","male","{Ontario|Canada|Orleans Ontario}",1992-07-30
"2118","Carmen MacDonald","1992-01-01T00:00:00+02:00","1992-12-04","","{Nova Scotia|Pictou|Canada}",1992-12-04
"2119","Cassandra Poudrier","1992-01-01T00:00:00+02:00","1992-12-05","female","{Terrebonne Quebec|Canada|Quebec}",1992-12-05
"2120","Colin Miller (ice hockey born 1992)","1992-01-01T00:00:00+02:00","1992-10-29","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1992-10-29
"2121","Dalton Smith","1992-01-01T00:00:00+02:00","1992-06-30","male","{Ontario|Oshawa|Canada}",1992-06-30
"2122","Jordan Martinook","1992-01-01T00:00:00+02:00","1992-07-25","male","{Manitoba|Brandon Manitoba|Canada}",1992-07-25
"2123","Jordan Weal","1992-01-01T00:00:00+02:00","1992-04-15","male","{British Columbia|North Vancouver (city)|Canada}",1992-04-15
"2124","Kent Simpson (ice hockey born 1992)","1992-01-01T00:00:00+02:00","1992-03-26","male","{Alberta|Edmonton|Canada}",1992-03-26
"2125","Kevin Gagne","1992-01-01T00:00:00+02:00","1992-04-14","male","{New Brunswick|Edmundston|Canada}",1992-04-14
"2126","Emily Fulton","1993-01-01T00:00:00+02:00","1993-02-11","","{Ontario|Canada|Stratford Ontario}",1993-02-11
"2127","Lucas Lessio","1993-01-01T00:00:00+02:00","1993-01-23","male","{Ontario|Maple|Canada|Maple Ontario}",1993-01-23
"2128","Malcolm Subban","1993-01-01T00:00:00+02:00","1993-12-21","male","{Ontario|Rexdale|Canada}",1993-12-21
"2129","Guillaume Gelinas","1993-01-01T00:00:00+02:00","1993-06-14","male","{Quebec City|Canada|Quebec}",1993-06-14
"2130","Yannick Veilleux","1993-01-01T00:00:00+02:00","1993-02-22","male","{Canada|Saint-Hippolyte Quebec|Quebec}",1993-02-22
"2131","Dillon Simpson","1993-01-01T00:00:00+02:00","1993-02-10","male","{Alberta|Edmonton|Canada}",1993-02-10
"2132","Dougie Hamilton","1993-01-01T00:00:00+02:00","1993-06-17","male","{Ontario|Toronto|Canada}",1993-06-17
"2133","Ryan Murphy (ice hockey born 1993)","1993-01-01T00:00:00+02:00","1993-03-31","","{Ontario|Aurora Ontario|Canada}",1993-03-31
"2134","Ryan Murray","1993-01-01T00:00:00+02:00","1993-09-27","","{Saskatchewan|White City Saskatchewan|Canada}",1993-09-27
"2135","Ryan Nugent-Hopkins","1993-01-01T00:00:00+02:00","1993-04-12","male","{British Columbia|Canada|Burnaby}",1993-04-12
"2136","Ryan Sproul","1993-01-01T00:00:00+02:00","1993-01-13","","{Ontario|Mississauga|Canada}",1993-01-13
"2137","Ryan Strome","1993-01-01T00:00:00+02:00","1993-07-11","","{Ontario|Canada men's national junior ice hockey team|Mississauga}",1993-07-11
"2138","Michael St. Croix","1993-01-01T00:00:00+02:00","1993-04-10","male","{Manitoba|Winnipeg|Canada}",1993-04-10
"2139","Ty Rattie","1993-01-01T00:00:00+02:00","1993-02-05","male","{Alberta|Canada|Calgary}",1993-02-05
"2140","Tyler Gaudet","1993-01-01T00:00:00+02:00","1993-04-04","male","{Hamilton Ontario|Ontario|Canada}",1993-04-04
"2141","Tyler Graovac","1993-01-01T00:00:00+02:00","1993-04-27","male","{Ontario|Brampton|Canada}",1993-04-27
"2142","Tyler Wotherspoon","1993-01-01T00:00:00+02:00","1993-03-12","male","{British Columbia|Surrey British Columbia|Canada}",1993-03-12
"2143","Seth Griffith","1993-01-01T00:00:00+02:00","1993-01-04","male","{Ontario|Canada|Wallaceburg}",1993-01-04
"2144","Kurtis Gabriel","1993-01-01T00:00:00+02:00","1993-04-20","male","{Ontario|Newmarket Ontario|Canada}",1993-04-20
"2145","Laurent Brossoit","1993-01-01T00:00:00+02:00","1993-03-23","male","{British Columbia|Port Alberni|Canada}",1993-03-23
"2146","Mark McNeill","1993-01-01T00:00:00+02:00","1993-02-22","male","{British Columbia|Canada|Langley British Columbia (city)}",1993-02-22
"2147","Mark Scheifele","1993-01-01T00:00:00+02:00","1993-03-15","male","{Ontario|Kitchener Ontario|Canada}",1993-03-15
"2148","Duncan Siemens","1993-01-01T00:00:00+02:00","1993-09-07","male","{Alberta|Edmonton|Canada}",1993-09-07
"2149","Dylan DeMelo","1993-01-01T00:00:00+02:00","1993-05-01","male","{Ontario|London Ontario|Canada}",1993-05-01
"2150","Josh Leivo","1993-01-01T00:00:00+02:00","1993-05-26","male","{Ontario|Innisfil|Canada}",1993-05-26
"2151","Justin Danforth","1993-01-01T00:00:00+02:00","1993-03-15","male","{Ontario|Oshawa|Canada}",1993-03-15
"2152","Randy Gazzola","1993-01-01T00:00:00+02:00","1993-09-13","male","{Ontario|Thorold|Canada}",1993-09-13
"2153","Phillip Danault","1993-01-01T00:00:00+02:00","1993-02-24","male","{Victoriaville|Canada|Quebec}",1993-02-24
"2154","Stuart Percy","1993-01-01T00:00:00+02:00","1993-05-18","male","{Ontario|Oakville Ontario|Canada}",1993-05-18
"2155","Tanner Richard","1993-01-01T00:00:00+02:00","1993-04-06","male","{Ontario|Switzerland|Markham Ontario|Canada|Jona}",1993-04-06
"2156","Darren Dietz","1993-01-01T00:00:00+02:00","1993-07-17","male","{Alberta|Medicine Hat|Canada}",1993-07-17
"2157","David Broll","1993-01-01T00:00:00+02:00","1993-01-04","male","{Ontario|Mississauga|Canada}",1993-01-04
"2158","David Musil","1993-01-01T00:00:00+02:00","1993-04-09","male","{Alberta|Canada|Calgary}",1993-04-09
"2159","Mitch Holmberg","1993-01-01T00:00:00+02:00","1993-03-09","male","{Alberta|Sherwood Park|Canada}",1993-03-09
"2160","Ben Hutton (ice hockey)","1993-01-01T00:00:00+02:00","1993-04-20","male","{Ontario|Prescott Ontario|Canada}",1993-04-20
"2161","Boone Jenner","1993-01-01T00:00:00+02:00","1993-06-15","male","{Ontario|Dorchester Ontario|Canada}",1993-06-15
"2162","Brett Ritchie","1993-01-01T00:00:00+02:00","1993-07-01","male","{Ontario|Canada|Orangeville Ontario}",1993-07-01
"2163","Frank Corrado","1993-01-01T00:00:00+02:00","1993-03-26","male","{Ontario|Toronto|Canada}",1993-03-26
"2164","Matthew Puempel","1993-01-01T00:00:00+02:00","1993-01-24","male","{Windsor Ontario|Canada}",1993-01-24
"2165","Christopher Festarini","1993-01-01T00:00:00+02:00","1993-06-03","male","{Ontario|Oakville Ontario|Canada}",1993-06-03
"2166","Scott Harrington (ice hockey)","1993-01-01T00:00:00+02:00","1993-03-10","","{Ontario|Canada|Kingston Ontario}",1993-03-10
"2167","Scott Oke","1993-01-01T00:00:00+02:00","1993-03-16","male","{Canada|Montreal|Quebec}",1993-03-16
"2168","Cedric Paquette","1993-01-01T00:00:00+02:00","1993-08-13","male","{Gaspé Quebec|Canada|Quebec}",1993-08-13
"2169","Cody Ceci","1993-01-01T00:00:00+02:00","1993-12-21","","{Ontario|Ottawa|Canada}",1993-12-21
"2170","Colin Smith (ice hockey)","1993-01-01T00:00:00+02:00","1993-06-20","male","{Alberta|Edmonton|Canada}",1993-06-20
"2171","Colton Parayko","1993-01-01T00:00:00+02:00","1993-05-12","male","{Alberta|St. Albert Alberta|Canada}",1993-05-12
"2172","Colton Sissons","1993-01-01T00:00:00+02:00","1993-11-05","","{British Columbia|Canada}",1993-11-05
"2173","Curtis Valk","1993-01-01T00:00:00+02:00","1993-02-08","male","{Alberta|Medicine Hat|Canada}",1993-02-08
"2174","Dalton Thrower","1993-01-01T00:00:00+02:00","1993-12-20","male","{British Columbia|North Vancouver (city)|Canada}",1993-12-20
"2175","Dane Fox","1993-01-01T00:00:00+02:00","1993-10-13","male","{Ontario|Chatham-Kent|Canada}",1993-10-13
"2176","Jonathan Huberdeau","1993-01-01T00:00:00+02:00","1993-06-04","male","{Canada|Saint-Jérôme Quebec|Quebec}",1993-06-04
"2177","Jonathan Racine","1993-01-01T00:00:00+02:00","1993-05-28","male","{Canada|Montreal|Quebec}",1993-05-28
"2178","Jordan Binnington","1993-01-01T00:00:00+02:00","1993-07-11","male","{Ontario|Toronto|Canada|Richmond Hill Ontario}",1993-07-11
"2179","Jordon Cooke","1993-01-01T00:00:00+02:00","1993-06-06","male","{Alberta|Canada|Leduc Alberta}",1993-06-06
"2180","Emerance Maschmeyer","1994-01-01T00:00:00+02:00","1994-10-05","","{Alberta|Canada|Fort Saskatchewan}",1994-10-05
"2181","Griffin Reinhart","1994-01-01T00:00:00+02:00","1994-01-24","male","{British Columbia|West Vancouver|Canada}",1994-01-24
"2182","Derrick Pouliot","1994-01-01T00:00:00+02:00","1994-01-16","male","{Saskatchewan|Canada|Weyburn}",1994-01-16
"2183","Devin Shore","1994-01-01T00:00:00+02:00","1994-07-19","male","{Ontario|Ajax Ontario|Canada}",1994-07-19
"2184","Dillon Fournier","1994-01-01T00:00:00+02:00","1994-06-15","male","{Canada|Quebec}",1994-06-15
"2185","Ryan Hartman","1994-01-01T00:00:00+02:00","1994-09-20","male","{Illinois|Canada|West Dundee Illinois|United States}",1994-09-20
"2186","Ryan Pulock","1994-01-01T00:00:00+02:00","1994-10-06","male","{Manitoba|Canada|Dauphin Manitoba}",1994-10-06
"2187","Ryan Rupert","1994-01-01T00:00:00+02:00","1994-06-02","male","{Ontario|London Ontario|Canada}",1994-06-02
"2188","Mike Matheson","1994-01-01T00:00:00+02:00","1994-02-27","male","{Pointe-Claire|Canada|Quebec}",1994-02-27
"2189","Tom Wilson (ice hockey)","1994-01-01T00:00:00+02:00","1994-03-29","male","{Ontario|Toronto|Canada}",1994-03-29
"2190","Mark Jankowski","1994-01-01T00:00:00+02:00","1994-09-13","male","{Hamilton Ontario|Ontario|Canada}",1994-09-13
"2191","Jake Dotchin","1994-01-01T00:00:00+02:00","1994-03-24","male","{Ontario|Cambridge Ontario|Canada}",1994-03-24
"2192","Jake Paterson","1994-01-01T00:00:00+02:00","1994-05-03","","{Ontario|Mississauga|Canada}",1994-05-03
"2193","Justin Hache","1994-01-01T00:00:00+02:00","1994-01-10","male","{New Brunswick|Petit-Rocher New Brunswick|Canada}",1994-01-10
"2194","Ashton Sautner","1994-01-01T00:00:00+02:00","1994-05-27","male","{Saskatchewan|Wolseley Saskatchewan|Canada}",1994-05-27
"2195","Anthony Mantha","1994-01-01T00:00:00+02:00","1994-09-16","","{Canada|Longueuil|Quebec}",1994-09-16
"2196","Taylor Leier","1994-01-01T00:00:00+02:00","1994-02-15","male","{Saskatchewan|Saskatoon|Canada}",1994-02-15
"2197","Félix Girard","1994-01-01T00:00:00+02:00","1994-05-09","male","{Lévis Quebec|Canada|Quebec}",1994-05-09
"2198","Morgan Rielly","1994-01-01T00:00:00+02:00","1994-03-09","male","{British Columbia|West Vancouver|Canada}",1994-03-09
"2199","Brendan Gaunce","1994-01-01T00:00:00+02:00","1994-03-25","male","{Ontario|Canada|Greater Sudbury|Regional Municipality of Sudbury}",1994-03-25
"2200","Brendan Leipsic","1994-01-01T00:00:00+02:00","1994-05-19","male","{Manitoba|Winnipeg|Canada}",1994-05-19
"2201","Brett Kulak","1994-01-01T00:00:00+02:00","1994-01-06","male","{Alberta|Canada|Stony Plain Alberta}",1994-01-06
"2202","Andreas Athanasiou","1994-01-01T00:00:00+02:00","1994-08-06","","{Ontario|London Ontario|Canada}",1994-08-06
"2203","Logan McVeigh","1994-01-01T00:00:00+02:00","1994-02-23","male","{Saskatchewan|Canada|Kenaston Saskatchewan}",1994-02-23
"2204","Mathew Campagna","1994-01-01T00:00:00+02:00","1994-03-09","male","{Ontario|Mississauga|Canada}",1994-03-09
"2205","Mathew Dumba","1994-01-01T00:00:00+02:00","1994-07-25","male","{Saskatchewan|Canada men's national junior ice hockey team|Regina Saskatchewan|Canada}",1994-07-25
"2206","Matia Marcantuoni","1994-01-01T00:00:00+02:00","1994-02-22","male","{Ontario|North Dundas Ontario|Canada}",1994-02-22
"2207","Hunter Shinkaruk","1994-01-01T00:00:00+02:00","1994-10-13","male","{Alberta|Canada|Calgary}",1994-10-13
"2208","Scott Laughton","1994-01-01T00:00:00+02:00","1994-05-30","male","{Ontario|Oakville Ontario|Canada}",1994-05-30
"2209","Sean Monahan","1994-01-01T00:00:00+02:00","1994-10-12","male","{Ontario|Brampton|Canada}",1994-10-12
"2210","Adam Pelech","1994-01-01T00:00:00+02:00","1994-08-16","male","{Ontario|Toronto|Canada}",1994-08-16
"2211","William Carrier (ice hockey)","1994-01-01T00:00:00+02:00","1994-12-20","male","{LaSalle Quebec|Canada|Quebec}",1994-12-20
"2212","Connor Brown (ice hockey)","1994-01-01T00:00:00+02:00","1994-01-14","male","{Ontario|Etobicoke|Canada}",1994-01-14
"2213","Connor Crisp","1994-01-01T00:00:00+02:00","1994-04-08","male","{Ontario|Alliston|Canada}",1994-04-08
"2214","Émile Poirier","1994-01-01T00:00:00+02:00","1994-12-14","male","{Canada|Montreal|Quebec}",1994-12-14
"2215","Eric Comrie","1995-01-01T00:00:00+02:00","1995-07-06","male","{Alberta|Edmonton|Canada}",1995-07-06
"2216","Madison Bowey","1995-01-01T00:00:00+02:00","1995-04-22","male","{Manitoba|Winnipeg|Canada}",1995-04-22
"2217","Zach Nastasiuk","1995-01-01T00:00:00+02:00","1995-03-30","","{Ontario|Barrie|Canada}",1995-03-30
"2218","Zachary Fucale","1995-01-01T00:00:00+02:00","1995-05-28","male","{Rosemère Quebec|Canada|Laval Quebec|Quebec}",1995-05-28
