"","name","birthYear","birthDate","gender","birthplace","dates"
"602","Tim Higgins","1958-01-01T00:00:00+02:00","1958-02-07","male","{Ontario|Ottawa|Canada}",1958-02-07
"603","Tom Laidlaw","1958-01-01T00:00:00+02:00","1958-04-15","male","{Ontario|Brampton|Canada}",1958-04-15
"604","Greg Meredith","1958-01-01T00:00:00+02:00","1958-02-23","male","{Ontario|Toronto|Canada}",1958-02-23
"605","Paul Devorski","1958-01-01T00:00:00+02:00","1958-08-18","male","{Ontario|Guelph|Canada}",1958-08-18
"606","Don Maloney","1958-01-01T00:00:00+02:00","1958-09-05","male","{Ontario|Lindsay Ontario|Canada}",1958-09-05
"607","Doug Keans","1958-01-01T00:00:00+02:00","1958-01-07","","{Ontario|Pembroke Ontario|Canada}",1958-01-07
"608","Doug Lecuyer","1958-01-01T00:00:00+02:00","1958-03-10","","{Alberta|Wainwright Alberta|Canada}",1958-03-10
"609","Ron Carter (ice hockey)","1958-01-01T00:00:00+02:00","1958-03-14","male","{Canada|Montreal|Quebec}",1958-03-14
"610","Ron Davidson","1958-01-01T00:00:00+02:00","1958-07-16","male","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1958-07-16
"611","Roy Roedger","1958-01-01T00:00:00+02:00","1958-10-11","male","{Ontario|Weston Ontario|Canada}",1958-10-11
"612","Ryan Walter","1958-01-01T00:00:00+02:00","1958-04-23","male","{British Columbia|New Westminster|Canada}",1958-04-23
"613","Mike Gazdic","1958-01-01T00:00:00+02:00","1958-02-17","","{Ontario|Canada|Greater Sudbury}",1958-02-17
"614","Mike Gillis","1958-01-01T00:00:00+02:00","1958-12-01","","{Ontario|Canada|Greater Sudbury}",1958-12-01
"615","Mike Urquhart","1958-01-01T00:00:00+02:00","1958-04-09","male","{Ontario|Toronto|Canada}",1958-04-09
"616","Tony McKegney","1958-01-01T00:00:00+02:00","1958-02-15","","{Canada|Montreal|Quebec}",1958-02-15
"617","Stan Smyl","1958-01-01T00:00:00+02:00","1958-01-28","male","{Alberta|Canada|Glendon Alberta}",1958-01-28
"618","Stelio Zupancich","1958-01-01T00:00:00+02:00","1958-04-07","male","{Ontario|Toronto|Canada}",1958-04-07
"619","Steve Payne (ice hockey)","1958-01-01T00:00:00+02:00","1958-08-16","male","{Ontario|Toronto|Canada}",1958-08-16
"620","Steve Tambellini","1958-01-01T00:00:00+02:00","1958-05-14","male","{British Columbia|Canada|Trail British Columbia}",1958-05-14
"621","Larry Lozinski","1958-01-01T00:00:00+02:00","1958-10-16","","{Saskatchewan|Canada|Hudson Bay Saskatchewan}",1958-10-16
"622","Larry Playfair","1958-01-01T00:00:00+02:00","1958-06-23","male","{British Columbia|Canada|Fort St. James}",1958-06-23
"623","Mark Kirton","1958-01-01T00:00:00+02:00","1958-02-03","male","{Saskatchewan|Regina Saskatchewan|Canada}",1958-02-03
"624","Mark Taylor (ice hockey)","1958-01-01T00:00:00+02:00","1958-01-26","","{British Columbia|Vancouver|Canada}",1958-01-26
"625","Jay Johnston (ice hockey)","1958-01-01T00:00:00+02:00","1958-02-28","","{Hamilton Ontario|Ontario|Canada}",1958-02-28
"626","Joel Quenneville","1958-01-01T00:00:00+02:00","1958-09-15","male","{Ontario|Windsor Ontario|Canada}",1958-09-15
"627","John Barrett (ice hockey)","1958-01-01T00:00:00+02:00","1958-07-01","","{Ontario|Ottawa|Canada}",1958-07-01
"628","Behn Wilson","1958-01-01T00:00:00+02:00","1958-12-19","","{Ontario|Toronto|Canada}",1958-12-19
"629","Randy Betty","1958-01-01T00:00:00+02:00","1958-09-01","","{Alberta|Edmonton|Canada}",1958-09-01
"630","Al Secord","1958-01-01T00:00:00+02:00","1958-03-03","","{Ontario|Canada|Greater Sudbury}",1958-03-03
"631","Rick Paterson","1958-01-01T00:00:00+02:00","1958-02-10","male","{Ontario|Canada|Kingston Ontario}",1958-02-10
"632","Rob Daum","1958-01-01T00:00:00+02:00","1958-01-19","male","{Saskatchewan|Canada|Churchbridge Saskatchewan}",1958-01-19
"633","Rob Garner","1958-01-01T00:00:00+02:00","1958-08-17","","{Ontario|Weston Ontario|Canada}",1958-08-17
"634","Ted Nolan","1958-01-01T00:00:00+02:00","1958-04-07","male","{Ontario|Garden River First Nation|Canada}",1958-04-07
"635","Terry Johnson (ice hockey)","1958-01-01T00:00:00+02:00","1958-11-28","male","{Alberta|Canada|Calgary}",1958-11-28
"636","Danny Lucas","1958-01-01T00:00:00+02:00","1958-02-28","male","{British Columbia|Canada|Powell River British Columbia}",1958-02-28
"637","Darryl Sutter","1958-01-01T00:00:00+02:00","1958-08-19","male","{Alberta|Canada|Viking Alberta}",1958-08-19
"638","Dave Cameron (ice hockey)","1958-01-01T00:00:00+02:00","1958-07-29","male","{Prince Edward Island|Canada|Charlottetown}",1958-07-29
"639","Dave Hindmarch","1958-01-01T00:00:00+02:00","1958-10-15","male","{British Columbia|Vancouver|Canada}",1958-10-15
"640","Dave Hunter","1958-01-01T00:00:00+02:00","1958-01-01","male","{Ontario|Canada|Petrolia Ontario}",1958-01-01
"641","Dave Poulin","1958-01-01T00:00:00+02:00","1958-12-17","","{Ontario|Canada|Timmins}",1958-12-17
"642","George McPhee","1958-01-01T00:00:00+02:00","1958-07-02","male","{Ontario|Guelph|Canada}",1958-07-02
"643","Glen Cochrane","1958-01-01T00:00:00+02:00","1958-01-29","male","{British Columbia|Cranbrook British Columbia|Canada}",1958-01-29
"644","Bill Derlago","1958-01-01T00:00:00+02:00","1958-08-25","male","{Manitoba|Birtle Manitoba|Canada}",1958-08-25
"645","Bob Froese","1958-01-01T00:00:00+02:00","1958-06-30","","{Ontario|Canada|St. Catharines}",1958-06-30
"646","Bobby Francis","1958-01-01T00:00:00+02:00","1958-12-05","male","{Saskatchewan|North Battleford|Canada}",1958-12-05
"647","Bobby Smith (ice hockey)","1958-01-01T00:00:00+02:00","1958-02-12","","{Nova Scotia|Canada|North Sydney Nova Scotia}",1958-02-12
"648","Brad Marsh","1958-01-01T00:00:00+02:00","1958-03-31","male","{Ontario|London Ontario|Canada}",1958-03-31
"649","Brad Smith (ice hockey)","1958-01-01T00:00:00+02:00","1958-04-13","male","{Ontario|Windsor Ontario|Canada}",1958-04-13
"650","Brent Peterson","1958-01-01T00:00:00+02:00","1958-02-15","male","{Alberta|Canada|Calgary}",1958-02-15
"651","Brian MacLellan","1958-01-01T00:00:00+02:00","1958-10-27","male","{Ontario|Guelph|Canada}",1958-10-27
"652","Brian Young (ice hockey)","1958-01-01T00:00:00+02:00","1958-10-02","male","{Alberta|Jasper Alberta|Canada}",1958-10-02
"653","Jim Malazdrewicz","1958-01-01T00:00:00+02:00","1958-03-11","","{Manitoba|Winnipeg|Canada}",1958-03-11
"654","Jim Nill","1958-01-01T00:00:00+02:00","1958-04-11","","{Alberta|Canada|Hanna Alberta}",1958-04-11
"655","André Doré","1958-01-01T00:00:00+02:00","1958-02-11","male","{Canada|Montreal|Quebec}",1958-02-11
"656","Lou Franceschetti","1958-01-01T00:00:00+02:00","1958-03-28","male","{Ontario|Toronto|Canada}",1958-03-28
"657","France Saint-Louis","1958-01-01T00:00:00+02:00","1958-10-17","female","{Canada|Laval Quebec|Quebec}",1958-10-17
"658","Merlin Malinowski","1958-01-01T00:00:00+02:00","1958-09-27","male","{Saskatchewan|North Battleford|Canada}",1958-09-27
"659","Howard Walker","1958-01-01T00:00:00+02:00","1958-08-05","male","{Alberta|Grande Prairie|Canada}",1958-08-05
"660","Chris Kotsopoulos","1958-01-01T00:00:00+02:00","1958-11-27","male","{Ontario|Scarborough Ontario|Canada}",1958-11-27
"661","Wayne Babych","1958-01-01T00:00:00+02:00","1958-06-06","male","{Alberta|Edmonton|Canada}",1958-06-06
"662","Wes George","1958-01-01T00:00:00+02:00","1958-09-26","","{Saskatchewan|Young Saskatchewan|Canada}",1958-09-26
"663","Craig MacTavish","1958-01-01T00:00:00+02:00","1958-08-15","male","{Ontario|London Ontario|Canada}",1958-08-15
"664","Curt Giles","1958-01-01T00:00:00+02:00","1958-11-30","","{Manitoba|Canada|The Pas}",1958-11-30
"665","Dale Yakiwchuk","1958-01-01T00:00:00+02:00","1958-10-17","male","{Alberta|Canada|Cardston Alberta}",1958-10-17
"666","Dan D'Alvise","1958-01-01T00:00:00+02:00","1958-03-09","male","{Ontario|Toronto|Canada}",1958-03-09
"667","Dan Geoffrion","1958-01-01T00:00:00+02:00","1958-01-24","male","{Canada|Montreal|Quebec}",1958-01-24
"668","Dan McCarthy (ice hockey)","1958-01-01T00:00:00+02:00","1958-04-07","male","{Ontario|St. Marys Ontario|Canada}",1958-04-07
"669","John Olver (coach)","1958-01-01T00:00:00+02:00","1958-08-03","male","{British Columbia|Canada|North Burnaby}",1958-08-03
"670","Karl Friesen","1958-01-01T00:00:00+02:00","1958-06-30","male","{Manitoba|Winnipeg|Canada}",1958-06-30
"671","Keith Acton","1958-01-01T00:00:00+02:00","1958-04-15","","{Ontario|Whitchurch–Stouffville|Canada}",1958-04-15
"672","Kelly Davis","1958-01-01T00:00:00+02:00","1958-09-23","male","{Alberta|Grande Prairie|Canada}",1958-09-23
"673","Kevin Krook","1958-01-01T00:00:00+02:00","1958-04-05","male","{Alberta|Canada|Cold Lake Alberta}",1958-04-05
"674","Kevin Willison","1958-01-01T00:00:00+02:00","1958-05-21","male","{Alberta|Canada|Calgary}",1958-05-21
"675","Errol Rausse","1959-01-01T00:00:00+02:00","1959-05-18","male","{British Columbia|Canada|Quesnel British Columbia}",1959-05-18
"676","Tim Watters","1959-01-01T00:00:00+02:00","1959-07-25","male","{British Columbia|Kamloops|Canada}",1959-07-25
"677","Gord Hampson","1959-01-01T00:00:00+02:00","1959-02-13","male","{British Columbia|Vancouver|Canada}",1959-02-13
"678","Greg Theberge","1959-01-01T00:00:00+02:00","1959-09-03","","{Ontario|Canada|Peterborough Ontario}",1959-09-03
"679","Gary Dillon","1959-01-01T00:00:00+02:00","1959-02-28","","{Ontario|Toronto|Canada}",1959-02-28
"680","Gary Laskoski","1959-01-01T00:00:00+02:00","1959-06-06","male","{Ontario|Ottawa|Canada}",1959-06-06
"681","Gary Lupul","1959-01-01T00:00:00+02:00","1959-04-04","","{British Columbia|Canada|Powell River British Columbia}",1959-04-04
"682","Gary Sampson (ice hockey)","1959-01-01T00:00:00+02:00","1959-08-24","male","{Ontario|Canada|Atikokan}",1959-08-24
"683","Gary Stefan","1959-01-01T00:00:00+02:00","1959-06-23","male","{Ontario|Brantford|Canada}",1959-06-23
"684","Gaston Gingras","1959-01-01T00:00:00+02:00","1959-02-13","male","{Témiscaming|Canada|Quebec}",1959-02-13
"685","Geordie Robertson","1959-01-01T00:00:00+02:00","1959-08-01","male","{British Columbia|Victoria British Columbia|Canada}",1959-08-01
"686","Paul Pageau","1959-01-01T00:00:00+02:00","1959-10-01","male","{Canada|Montreal|Quebec}",1959-10-01
"687","Perry Turnbull","1959-01-01T00:00:00+02:00","1959-03-09","","{Alberta|Bentley Alberta|Canada}",1959-03-09
"688","Dirk Graham","1959-01-01T00:00:00+02:00","1959-07-29","male","{Saskatchewan|Regina Saskatchewan|Canada}",1959-07-29
"689","Don Nachbaur","1959-01-01T00:00:00+02:00","1959-01-30","","{British Columbia|Kitimat|Canada}",1959-01-30
"690","Doug Sulliman","1959-01-01T00:00:00+02:00","1959-08-29","male","{Nova Scotia|Canada|Glace Bay Nova Scotia}",1959-08-29
"691","Ron Fischer","1959-01-01T00:00:00+02:00","1959-04-12","male","{British Columbia|Merritt British Columbia|Canada}",1959-04-12
"692","Ross Yates","1959-01-01T00:00:00+02:00","1959-06-18","male","{Canada|Montreal|Quebec}",1959-06-18
"693","Mike Foligno","1959-01-01T00:00:00+02:00","1959-01-29","male","{Ontario|Canada|Greater Sudbury}",1959-01-29
"694","Mike Gartner","1959-01-01T00:00:00+02:00","1959-10-29","male","{Ontario|Ottawa|Canada}",1959-10-29
"695","Serge Boisvert","1959-01-01T00:00:00+02:00","1959-06-01","male","{Drummondville|Canada|Quebec}",1959-06-01
"696","Harvie Pocza","1959-01-01T00:00:00+02:00","1959-09-22","","{Alberta|Lethbridge|Canada}",1959-09-22
"697","Marc Chorney","1959-01-01T00:00:00+02:00","1959-11-08","","{Ontario|Canada|Fort William Ontario}",1959-11-08
"698","Marco Baron","1959-01-01T00:00:00+02:00","1959-04-08","male","{Canada|Montreal|Quebec}",1959-04-08
"699","Mark Renaud","1959-01-01T00:00:00+02:00","1959-02-21","male","{Ontario|Windsor Ontario|Canada}",1959-02-21
"700","Jay Wells","1959-01-01T00:00:00+02:00","1959-05-18","male","{Ontario|Paris Ontario|Canada}",1959-05-18
"701","Jody Gage","1959-01-01T00:00:00+02:00","1959-11-29","male","{Ontario|Toronto|Canada}",1959-11-29
"702","John Gibson (ice hockey born 1959)","1959-01-01T00:00:00+02:00","1959-06-02","","{Ontario|Canada|St. Catharines}",1959-06-02
"703","Anthony Brenner","1959-01-01T00:00:00+02:00","1959-11-28","male","{Alberta|Canada|Calgary}",1959-11-28
"704","Pat Conacher","1959-01-01T00:00:00+02:00","1959-05-01","male","{Alberta|Edmonton|Canada}",1959-05-01
"705","Ralph Krueger","1959-01-01T00:00:00+02:00","1959-08-31","male","{Manitoba|Winnipeg|Canada}",1959-08-31
"706","Ray Allison","1959-01-01T00:00:00+02:00","1959-03-04","","{British Columbia|Cranbrook British Columbia|Canada}",1959-03-04
"707","Ray Neufeld","1959-01-01T00:00:00+02:00","1959-04-15","male","{Manitoba|Saint Boniface Winnipeg|Canada}",1959-04-15
"708","Phil Sykes (ice hockey)","1959-01-01T00:00:00+02:00","1959-03-18","male","{British Columbia|Dawson Creek|Canada}",1959-03-18
"709","Rick Carriere","1959-01-01T00:00:00+02:00","1959-03-14","male","{Alberta|Edmonton|Canada}",1959-03-14
"710","Rick Vaive","1959-01-01T00:00:00+02:00","1959-05-14","male","{Ontario|Ottawa|Canada}",1959-05-14
"711","Rick Wamsley","1959-01-01T00:00:00+02:00","1959-05-25","male","{Simcoe Ontario|Canada}",1959-05-25
"712","Rob Ramage","1959-01-01T00:00:00+02:00","1959-01-11","male","{Ontario|Byron Ontario|Canada}",1959-01-11
"713","Dave Allison","1959-01-01T00:00:00+02:00","1959-04-14","male","{Ontario|Canada|Fort Frances}",1959-04-14
"714","Gerry Rioux","1959-01-01T00:00:00+02:00","1959-02-17","male","{Ontario|Canada|Iroquois Falls}",1959-02-17
"715","Bill Root","1959-01-01T00:00:00+02:00","1959-09-06","","{Ontario|Toronto|Canada}",1959-09-06
"716","Billy Carroll","1959-01-01T00:00:00+02:00","1959-01-19","male","{Ontario|Toronto|Canada}",1959-01-19
"717","Blake Wesley","1959-01-01T00:00:00+02:00","1959-07-10","","{Alberta|Canada|Red Deer Alberta}",1959-07-10
"718","Bob Bedier","1959-01-01T00:00:00+02:00","1959-12-07","male","{British Columbia|Canada|Fort Nelson British Columbia}",1959-12-07
"719","Bob Crawford","1959-01-01T00:00:00+02:00","1959-04-06","","{Ontario|Belleville Ontario|Canada}",1959-04-06
"720","Bob Mongrain","1959-01-01T00:00:00+02:00","1959-08-31","male","{Canada|La Sarre|Quebec}",1959-08-31
"721","Brad McCrimmon","1959-01-01T00:00:00+02:00","1959-03-29","male","{Saskatchewan|Dodsland Saskatchewan|Canada}",1959-03-29
"722","Brian Propp","1959-01-01T00:00:00+02:00","1959-02-15","","{Saskatchewan|Lanigan Saskatchewan|Canada}",1959-02-15
"723","Brock Tredway","1959-01-01T00:00:00+02:00","1959-06-23","male","{Ontario|Highland Creek Toronto|Canada}",1959-06-23
"724","Bruno Rogger","1959-01-01T00:00:00+02:00","1959-01-19","male","{Manitoba|Brandon Manitoba|Canada}",1959-01-19
"725","Jimmy Mann (ice hockey)","1959-01-01T00:00:00+02:00","1959-04-17","male","{Canada|Laval Quebec|Montreal|Quebec}",1959-04-17
"726","Charlie Bourgeois","1959-01-01T00:00:00+02:00","1959-11-19","male","{Moncton|New Brunswick|Canada}",1959-11-19
"727","Charlie Huddy","1959-01-01T00:00:00+02:00","1959-06-02","male","{Ontario|Oshawa|Canada}",1959-06-02
"728","Chris Langevin","1959-01-01T00:00:00+02:00","1959-11-27","male","{Canada|Montreal|Quebec}",1959-11-27
"729","Sam St. Laurent","1959-01-01T00:00:00+02:00","1959-02-16","","{Arvida Quebec|Canada|Quebec}",1959-02-16
"730","Scott Gruhl","1959-01-01T00:00:00+02:00","1959-09-13","","{Ontario|Port Colborne|Canada}",1959-09-13
"731","Scott MacLeod (ice hockey)","1959-01-01T00:00:00+02:00","1959-05-17","","{British Columbia|Vancouver|Canada}",1959-05-17
"732","Craig Hartsburg","1959-01-01T00:00:00+02:00","1959-06-29","male","{Ontario|Canada|Stratford Ontario}",1959-06-29
"733","Craig Levie","1959-01-01T00:00:00+02:00","1959-08-17","","{Alberta|Canada|Calgary}",1959-08-17
"734","Dan Fridgen","1959-01-01T00:00:00+02:00","1959-05-18","male","{Ontario|Arnprior|Canada}",1959-05-18
"735","John Ogrodnick","1959-01-01T00:00:00+02:00","1959-06-20","","{Ontario|Ottawa|Canada}",1959-06-20
"736","Keith Crowder","1959-01-01T00:00:00+02:00","1959-01-06","","{Ontario|Windsor Ontario|Canada}",1959-01-06
"737","Kelly Kisio","1959-01-01T00:00:00+02:00","1959-09-18","","{Alberta|Canada|Peace River Alberta}",1959-09-18
"738","Ken Ellacott","1959-01-01T00:00:00+02:00","1959-03-03","","{Ontario|Paris Ontario|Canada}",1959-03-03
"739","Kevin Lowe","1959-01-01T00:00:00+02:00","1959-04-15","male","{Lachute|Canada|Quebec}",1959-04-15
"740","Jacques Cloutier","1960-01-01T00:00:00+02:00","1960-01-03","male","{Rouyn-Noranda|Canada|Quebec}",1960-01-03
"741","Tim Hunter (ice hockey)","1960-01-01T00:00:00+02:00","1960-09-10","male","{Alberta|Canada|Calgary}",1960-09-10
"742","Tim Tookey","1960-01-01T00:00:00+02:00","1960-08-29","","{Alberta|Edmonton|Canada}",1960-08-29
"743","Tom McCarthy (ice hockey born 1960)","1960-01-01T00:00:00+02:00","1960-07-31","male","{Ontario|Toronto|Canada}",1960-07-31
"744","Gord Stafford","1960-01-01T00:00:00+02:00","1960-10-10","","{Alberta|Canada|Banff Alberta}",1960-10-10
"745","Gord Williams","1960-01-01T00:00:00+02:00","1960-04-10","male","{Saskatchewan|Saskatoon|Canada}",1960-04-10
"746","Greg Adams (ice hockey born 1960)","1960-01-01T00:00:00+02:00","1960-05-31","","{British Columbia|Canada|Duncan British Columbia}",1960-05-31
"747","Guy Carbonneau","1960-01-01T00:00:00+02:00","1960-03-18","male","{Canada|Sept-Îles Quebec|Quebec}",1960-03-18
"748","Gary Agnew","1960-01-01T00:00:00+02:00","1960-05-24","male","{Ontario|Niagara Falls Ontario|Canada}",1960-05-24
"749","Paul Marshall (ice hockey)","1960-01-01T00:00:00+02:00","1960-09-07","","{Ontario|Toronto|Canada}",1960-09-07
"750","Peter Dineen","1960-01-01T00:00:00+02:00","1960-11-19","male","{Ontario|Canada|Kingston Ontario}",1960-11-19
"751","Dino Ciccarelli","1960-01-01T00:00:00+02:00","1960-02-08","male","{Ontario|Sarnia|Canada}",1960-02-08
"752","Don Gillen","1960-01-01T00:00:00+02:00","1960-12-24","","{Saskatchewan|Dodsland Saskatchewan|Canada}",1960-12-24
"753","Doug Crossman","1960-01-01T00:00:00+02:00","1960-06-13","","{Ontario|Canada|Peterborough Ontario}",1960-06-13
"754","Doug Lidster","1960-01-01T00:00:00+02:00","1960-10-18","","{British Columbia|Kamloops|Canada}",1960-10-18
"755","Rod Willard","1960-01-01T00:00:00+02:00","1960-05-01","","{Ontario|Temiskaming Shores|Canada}",1960-05-01
"756","Ron Flockhart (ice hockey)","1960-01-01T00:00:00+02:00","1960-10-10","","{British Columbia|Canada|Smithers British Columbia}",1960-10-10
"757","Ron Scott","1960-01-01T00:00:00+02:00","1960-07-21","male","{Ontario|Guelph|Canada}",1960-07-21
"758","Ross Fitzpatrick (ice hockey)","1960-01-01T00:00:00+02:00","1960-10-07","male","{British Columbia|Penticton|Canada}",1960-10-07
"759","Michel Goulet","1960-01-01T00:00:00+02:00","1960-04-21","male","{Canada|Péribonka Quebec|Quebec}",1960-04-21
"760","Mike Blaisdell","1960-01-01T00:00:00+02:00","1960-01-18","male","{Saskatchewan|Moose Jaw|Canada}",1960-01-18
"761","Mike Krushelnyski","1960-01-01T00:00:00+02:00","1960-04-27","male","{Canada|Montreal|Quebec}",1960-04-27
"762","Steve Bozek","1960-01-01T00:00:00+02:00","1960-11-26","male","{British Columbia|Canada|Kelowna}",1960-11-26
"763","Steve Peters (ice hockey)","1960-01-01T00:00:00+02:00","1960-01-23","male","{Ontario|Canada|Peterborough Ontario}",1960-01-23
"764","Larry Melnyk","1960-01-01T00:00:00+02:00","1960-02-21","male","{British Columbia|New Westminster|Canada}",1960-02-21
"765","Laurie Boschman","1960-01-01T00:00:00+02:00","1960-06-04","male","{Saskatchewan|Canada|Major Saskatchewan}",1960-06-04
"766","Jean-François Sauvé","1960-01-01T00:00:00+02:00","1960-01-23","male","{Sainte-Geneviève Quebec|Canada}",1960-01-23
"767","Duane Sutter","1960-01-01T00:00:00+02:00","1960-03-16","male","{Alberta|Canada|Viking Alberta}",1960-03-16
"768","Ed Cooper","1960-01-01T00:00:00+02:00","1960-08-28","","{Saskatchewan|Loon Lake Saskatchewan|Canada}",1960-08-28
"769","Joe McDonnell (ice hockey)","1960-01-01T00:00:00+02:00","1960-05-11","male","{Ontario|Kitchener Ontario|Canada}",1960-05-11
"770","Joe Paterson","1960-01-01T00:00:00+02:00","1960-06-25","male","{Ontario|Toronto|Canada}",1960-06-25
"771","Randy Hillier","1960-01-01T00:00:00+02:00","1960-03-30","male","{Ontario|Toronto|Canada}",1960-03-30
"772","Randy Ladouceur","1960-01-01T00:00:00+02:00","1960-06-30","male","{Ontario|Brockville|Canada}",1960-06-30
"773","Ray Bourque","1960-01-01T00:00:00+02:00","1960-12-28","male","{Saint-Laurent Quebec|Canada}",1960-12-28
"774","Pierre Aubry","1960-01-01T00:00:00+02:00","1960-04-15","male","{Cap-de-la-Madeleine Quebec|Canada|Quebec}",1960-04-15
